,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Z0,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,XAVG,YAVG,ZAVG,XPEAK,YPEAK,ZPEAK,XABSOLDEV,YABSOLDEV,ZABSOLDEV,XSTANDDEV,YSTANDDEV,ZSTANDDEV,XVAR,YVAR,ZVAR,XMFCC0,XMFCC1,XMFCC2,XMFCC3,XMFCC4,XMFCC5,XMFCC6,XMFCC7,XMFCC8,XMFCC9,XMFCC10,XMFCC11,XMFCC12,YMFCC0,YMFCC1,YMFCC2,YMFCC3,YMFCC4,YMFCC5,YMFCC6,YMFCC7,YMFCC8,YMFCC9,YMFCC10,YMFCC11,YMFCC12,ZMFCC0,ZMFCC1,ZMFCC2,ZMFCC3,ZMFCC4,ZMFCC5,ZMFCC6,ZMFCC7,ZMFCC8,ZMFCC9,ZMFCC10,ZMFCC11,ZMFCC12,XYCOS,XZCOS,YZCOS,XYCOR,XZCOR,YZCOR,RESULTANT
2974,0.08,0.28,0.395,0.14,0.085,0.015,0.005,0.0,0.0,0.0,0.01,0.02,0.03,0.085,0.21,0.22,0.175,0.11,0.09,0.05,0.11,0.225,0.395,0.21,0.055,0.005,0.0,0.0,0.0,0.0,0.08680716348542128,0.7657307648688496,0.0845138588029152,0.24631787709497205,0.2020835,0.21807933333333332,0.14114686594479184,0.23983159102166374,0.19930664343118806,0.203906,0.332188,0.198704,0.45156,0.576358,0.445762,0.424077,0.599415,0.598452,0.596848,0.594605,0.591725,0.588212,0.584069,0.5793,0.573911,0.567908,0.561296,0.554084,0.506084,0.715327,0.714178,0.712264,0.709587,0.706151,0.701958,0.697014,0.691323,0.684892,0.677728,0.669838,0.66123,0.430711,0.608792,0.607814,0.606185,0.603907,0.600982,0.597414,0.593206,0.588363,0.58289,0.576792,0.570077,0.562752,0.287782,0.210197,0.167894,-0.0326858,0.122178,-0.233338,0.4563440135781195
2975,0.0,0.0,0.725,0.275,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.855,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1858254258266046,-0.7649393256970659,-0.039275240928477215,0.2737430167597765,0.1805555,0.27826066666666666,0.021984072779837015,0.0072269219739826375,0.025921431948165107,0.0292384,0.0097138,0.0241868,0.170992,0.0985586,0.155521,0.171072,0.241802,0.241414,0.240767,0.239862,0.238701,0.237283,0.235612,0.233688,0.231514,0.229093,0.226426,0.223516,0.337561,0.477128,0.476361,0.475085,0.473299,0.471007,0.468211,0.464913,0.461117,0.456827,0.452049,0.446786,0.441045,0.046631,0.0659108,0.0658049,0.0656286,0.065382,0.0650653,0.064679,0.0642234,0.0636991,0.0631065,0.0624464,0.0617194,0.0609263,-0.98117,-0.722938,0.766696,0.606354,0.255579,0.0529847,0.41983122362869196
2976,0.185,0.3,0.255,0.13,0.085,0.01,0.01,0.015,0.005,0.005,0.67,0.095,0.085,0.075,0.035,0.01,0.025,0.0,0.005,0.0,0.3,0.115,0.125,0.075,0.105,0.21,0.03,0.02,0.005,0.015,0.023613064015020755,-0.5860943246439739,0.17454871039482425,0.16497877094972066,0.2309525,0.24528333333333333,0.21981818302378475,0.47472822544904714,0.5295825956377861,0.338931,0.609431,0.484687,0.582178,0.780661,0.696195,0.500134,0.706917,0.705781,0.70389,0.701245,0.697848,0.693705,0.688819,0.683195,0.67684,0.669759,0.661962,0.653456,0.54446,0.769571,0.768334,0.766275,0.763396,0.759698,0.755188,0.749869,0.743746,0.736828,0.72912,0.720632,0.711371,0.532909,0.753244,0.752034,0.750018,0.7472,0.743581,0.739166,0.73396,0.727968,0.721196,0.713652,0.705343,0.69628,0.0180026,0.114394,-0.089073,0.0726624,0.103054,0.101743,0.5591516266535377
2977,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14215662336131482,-0.7150292435558868,0.3060768853074546,0.1940072625698324,0.177778,0.25866666666666666,0.0023792893091352752,0.0028064991266717066,0.010076009677329651,0.00305887,0.00362968,0.00902852,0.055307,0.0602468,0.0950185,0.0918529,0.12983,0.129622,0.129274,0.128788,0.128165,0.127404,0.126506,0.125473,0.124306,0.123006,0.121574,0.120012,0.327628,0.463089,0.462345,0.461106,0.459373,0.457148,0.454434,0.451233,0.447549,0.443386,0.438747,0.433639,0.428067,0.183562,0.259457,0.25904,0.258346,0.257375,0.256128,0.254608,0.252814,0.25075,0.248418,0.245819,0.242957,0.239835,0.999739,-0.998174,-0.998973,0.563283,0.673917,0.878244,0.4117318580516435
2978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.23567597605435764,-0.043214279928065716,0.8469591504683784,0.20734860335195532,0.1796295,0.21920933333333334,0.0015906664633216412,0.0015001303475064521,0.0019505844402628821,0.00210744,0.00205271,0.00200251,0.0459068,0.0453069,0.0447494,0.162368,0.2295,0.229131,0.228517,0.227658,0.226555,0.22521,0.223624,0.221798,0.219735,0.217436,0.214905,0.212144,-0.0665441,-0.0940572,-0.0939061,-0.0936545,-0.0933025,-0.0928506,-0.0922994,-0.0916492,-0.090901,-0.0900554,-0.0891133,-0.0880759,-0.0869441,0.327239,0.462538,0.461795,0.460557,0.458826,0.456604,0.453893,0.450696,0.447017,0.442858,0.438226,0.433124,0.427558,0.998418,-0.999931,-0.998526,-0.0822554,0.203035,-0.0501114,0.3993690320407344
2979,0.49,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.20904781550741355,0.10892130972246974,0.8466096717981302,0.30726256983240224,0.27285699999999996,0.265248,0.008317430426162547,0.008748794285565317,0.003818160751198079,0.0110642,0.0113915,0.00393202,0.105186,0.106731,0.0627058,0.158586,0.224154,0.223794,0.223194,0.222356,0.221279,0.219965,0.218416,0.216632,0.214617,0.212372,0.2099,0.207202,0.0857831,0.121251,0.121056,0.120732,0.120278,0.119695,0.118985,0.118147,0.117182,0.116092,0.114877,0.11354,0.112081,0.327083,0.462318,0.461575,0.460338,0.458608,0.456387,0.453678,0.450482,0.446804,0.442648,0.438017,0.432918,0.427355,-0.992306,-0.997793,0.99253,-0.183573,0.520156,-0.464421,0.3989924378857175
2980,0.0,0.0,0.0,0.095,0.28,0.325,0.125,0.125,0.05,0.0,0.04,0.325,0.445,0.185,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.545,0.14,0.18,0.025,0.0,0.0,0.0,0.0,0.7550379307731817,0.06319508125010126,0.22440477909674686,0.2616162011173185,0.25,0.27943266666666666,0.17040070021417536,0.09920618368570609,0.19354103132154876,0.2245,0.132892,0.175281,0.473815,0.364543,0.418665,0.420816,0.594805,0.593849,0.592258,0.590032,0.587174,0.583688,0.579577,0.574845,0.569497,0.56354,0.556979,0.549822,0.315397,0.4458,0.445084,0.443891,0.442223,0.440082,0.437469,0.434387,0.430841,0.426833,0.422368,0.417451,0.412086,0.356872,0.504423,0.503613,0.502263,0.500376,0.497952,0.494996,0.491509,0.487496,0.482961,0.477909,0.472345,0.466276,0.401211,0.673864,0.37736,0.129168,0.115626,0.170521,0.42296749284168794
2981,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7744428259899468,0.05690415242292176,-0.2378958110697128,0.23803743016759776,0.17545449999999999,0.29393933333333333,0.000909469468407477,0.0011939505722255532,0.004297142221521862,0.00115282,0.00165343,0.00465466,0.0339533,0.0406624,0.0682251,0.333587,0.471511,0.470753,0.469491,0.467727,0.465462,0.462698,0.459439,0.455688,0.451449,0.446727,0.441526,0.435852,-0.0384864,-0.0543988,-0.0543114,-0.0541659,-0.0539623,-0.053701,-0.0533821,-0.0530061,-0.0525734,-0.0520843,-0.0515395,-0.0509394,-0.0502849,0.14879,0.210309,0.209971,0.209408,0.208621,0.207611,0.206378,0.204924,0.203251,0.201361,0.199254,0.196934,0.194404,-0.999428,0.99962,-0.998721,0.290669,-0.50754,0.418526,0.41245006456516764
2982,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,0.0,-0.6454748292904715,-0.08890608039142621,0.5436357334719695,0.3041586592178771,0.34814799999999996,0.3105693333333333,0.010854181724144792,0.013898107354206313,0.012838961448262437,0.0164537,0.0194437,0.0141419,0.128272,0.139441,0.11892,0.312877,0.442238,0.441528,0.440345,0.43869,0.436565,0.433973,0.430916,0.427398,0.423422,0.418993,0.414115,0.408794,0.0892547,0.126158,0.125955,0.125617,0.125145,0.124539,0.1238,0.122928,0.121924,0.12079,0.119527,0.118135,0.116617,0.26105,0.368982,0.368389,0.367402,0.366022,0.364249,0.362086,0.359536,0.3566,0.353283,0.349588,0.345518,0.341078,0.967645,-0.998347,-0.970703,-0.261207,0.527715,-0.150283,0.4142531386445201
2983,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06974606168276234,0.7843210796623625,0.019947626337020668,0.2136050279329609,0.142029,0.20740733333333333,0.00397854931006359,0.0012791522198180348,0.003703543719468674,0.00550901,0.00176654,0.00354623,0.0742227,0.0420302,0.0595502,0.0145727,0.0205979,0.0205648,0.0205097,0.0204326,0.0203337,0.0202129,0.0200706,0.0199067,0.0197215,0.0195152,0.019288,0.0190402,0.341244,0.482334,0.481559,0.480268,0.478464,0.476146,0.473319,0.469985,0.466148,0.461812,0.456981,0.451661,0.445857,-0.12599,-0.178081,-0.177795,-0.177319,-0.176653,-0.175797,-0.174753,-0.173522,-0.172106,-0.170505,-0.168721,-0.166757,-0.164614,0.995521,0.971408,0.97196,-0.338109,0.170001,0.0483939,0.41978846809962467
2984,0.09,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.20306056294150832,-0.22309754872575863,0.8187235845151103,0.2283217877094972,0.17589300000000002,0.20740733333333333,0.003939142370251507,0.0029277614119241897,0.002473076816121467,0.00735057,0.00444194,0.00267918,0.0857355,0.0666479,0.0517608,0.142558,0.2015,0.201176,0.200637,0.199883,0.198915,0.197734,0.196341,0.194738,0.192926,0.190908,0.188686,0.186261,0.16319,0.230662,0.230291,0.229674,0.228811,0.227703,0.226351,0.224757,0.222922,0.220848,0.218538,0.215994,0.213218,0.322568,0.455936,0.455204,0.453984,0.452278,0.450088,0.447415,0.444264,0.440637,0.436538,0.431971,0.426942,0.421456,0.999074,-0.998949,-0.99967,0.265869,0.588975,0.587536,0.39988512150775857
2985,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.1259537421381,-0.042563145018874655,0.8704290981909905,0.24084413407821229,0.19375,0.19117666666666666,0.003902931483777709,0.004468670976824214,0.0024956850603906153,0.00554901,0.00637543,0.00254484,0.0744917,0.0798463,0.0504464,0.0739074,0.104465,0.104297,0.104018,0.103627,0.103125,0.102513,0.10179,0.100959,0.10002,0.098974,0.0978217,0.0965647,-0.0287101,-0.0405805,-0.0405153,-0.0404067,-0.0402549,-0.0400599,-0.0398221,-0.0395416,-0.0392188,-0.0388539,-0.0384475,-0.0379999,-0.0375116,0.331656,0.468781,0.468028,0.466774,0.46502,0.462768,0.46002,0.45678,0.45305,0.448836,0.444141,0.43897,0.433329,0.986159,-0.99858,-0.985568,0.216461,0.188851,0.0281533,0.3964521548354776
2986,0.2,0.355,0.345,0.095,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.085,0.215,0.245,0.24,0.1,0.05,0.04,0.125,0.3,0.37,0.11,0.055,0.035,0.005,0.0,0.0,0.0,-0.06268782257996616,0.7680491874989874,0.055333930239051116,0.2737430167597765,0.280303,0.28,0.14521155618621984,0.19573698480148075,0.2189727570193083,0.20555,0.273101,0.226626,0.453376,0.522591,0.476053,0.403308,0.570058,0.569142,0.567617,0.565484,0.562745,0.559404,0.555463,0.550928,0.545803,0.540094,0.533806,0.526947,0.445199,0.629269,0.628258,0.626575,0.62422,0.621197,0.617509,0.613159,0.608153,0.602496,0.596193,0.589252,0.581681,0.413813,0.584907,0.583968,0.582403,0.580214,0.577404,0.573976,0.569933,0.56528,0.560021,0.554163,0.547711,0.540673,-0.322187,0.114087,0.174452,-0.252841,0.165579,0.0295702,0.4481470444700689
2987,0.01,0.505,0.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.93,0.065,0.0,0.0,0.0,0.0,0.0,0.0,-0.01354705352406773,-0.7472230772969558,0.15023731816037508,0.466359217877095,0.3,0.4617286666666666,0.0366199415162024,0.023999061497953545,0.04459636080496102,0.0542178,0.033757,0.0451725,0.232847,0.183731,0.212538,0.184534,0.260831,0.260412,0.259714,0.258738,0.257485,0.255956,0.254153,0.252078,0.249733,0.247121,0.244244,0.241105,0.340535,0.481332,0.480558,0.479271,0.477469,0.475157,0.472336,0.469009,0.46518,0.460852,0.456032,0.450722,0.444931,0.189822,0.268304,0.267873,0.267156,0.266152,0.264863,0.26329,0.261435,0.259301,0.256889,0.254202,0.251242,0.248014,0.201346,-0.283416,-0.924071,-0.0741056,-0.251781,0.00744112,0.40629499587560297
2988,0.325,0.235,0.23,0.115,0.06,0.025,0.01,0.0,0.0,0.0,0.555,0.125,0.085,0.085,0.135,0.015,0.0,0.0,0.0,0.0,0.12,0.17,0.275,0.22,0.09,0.06,0.015,0.03,0.02,0.0,-0.0704308363293452,-0.5488464591805324,0.20881783785344998,0.2948480446927374,0.6,0.29393933333333333,0.2365570150718449,0.5840780520868636,0.34455650207172717,0.344161,0.695756,0.377232,0.586652,0.83412,0.614192,0.464053,0.655918,0.654865,0.65311,0.650655,0.647504,0.64366,0.639126,0.633908,0.628011,0.621442,0.614207,0.606314,0.496916,0.702369,0.70124,0.699361,0.696733,0.693359,0.689242,0.684387,0.678799,0.672485,0.66545,0.657703,0.649252,0.486158,0.687163,0.686059,0.68422,0.681649,0.678348,0.67432,0.66957,0.664104,0.657926,0.651044,0.643464,0.635196,0.142352,0.00902458,-0.410053,0.0570257,0.0797595,-0.257484,0.5082034472185153
2989,0.995,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.175,0.66,0.05,0.015,0.015,0.0,0.0,0.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7228275054938578,0.05255439625423262,-0.36618336558549713,0.25139664804469275,0.317857,0.27826066666666666,0.05833467054790433,0.10585586172736515,0.07750030125786746,0.10109,0.168509,0.0848789,0.317947,0.410499,0.29134,0.367812,0.519887,0.519051,0.51766,0.515715,0.513217,0.51017,0.506577,0.502441,0.497767,0.49256,0.486826,0.48057,0.339052,0.479235,0.478465,0.477183,0.47539,0.473087,0.470278,0.466966,0.463153,0.458845,0.454045,0.448759,0.442993,0.322263,0.455505,0.454773,0.453554,0.45185,0.449661,0.446992,0.443843,0.440219,0.436124,0.431562,0.426538,0.421057,-0.321759,0.931527,-0.209767,-0.395273,-0.185175,0.140264,0.42254857503163473
2990,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.12559674662580303,-0.12481165853895632,0.8620079138145164,0.3583122905027933,0.23461549999999998,0.29242399999999996,0.006004091213505646,0.0035386936572903357,0.0034521185380187425,0.00784791,0.00481282,0.00366721,0.0885884,0.0693745,0.0605575,0.0827836,0.117011,0.116823,0.11651,0.116072,0.11551,0.114824,0.114015,0.113084,0.112033,0.110861,0.10957,0.108162,0.0832648,0.117691,0.117502,0.117187,0.116747,0.116181,0.115492,0.114678,0.113742,0.112684,0.111505,0.110207,0.108791,0.329672,0.465976,0.465228,0.463981,0.462237,0.459999,0.457268,0.454047,0.45034,0.446151,0.441484,0.436344,0.430737,0.997677,-0.997087,-0.998876,0.429017,0.324291,0.521637,0.397660538374167
2991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.985,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.96,0.0,0.0,0.0,0.0,0.0,-0.6350773349948219,0.07306927725483207,0.5568899286601392,0.30068994413407824,0.235366,0.3230766666666667,0.02220282340147602,0.026764840063609584,0.03726253927939118,0.0311723,0.0349882,0.0352214,0.176557,0.187051,0.187674,0.305396,0.431664,0.430971,0.429816,0.428201,0.426127,0.423597,0.420613,0.417179,0.413298,0.408975,0.404214,0.399019,0.0861415,0.121757,0.121562,0.121236,0.12078,0.120195,0.119482,0.11864,0.117671,0.116577,0.115357,0.114014,0.112549,0.284837,0.402604,0.401958,0.40088,0.399374,0.39744,0.39508,0.392297,0.389094,0.385475,0.381442,0.377002,0.372157,-0.885363,-0.992256,0.843403,-0.360218,0.47135,-0.729756,0.4136800418054062
2992,0.0,0.0,0.0,0.0,0.11,0.735,0.14,0.015,0.0,0.0,0.415,0.555,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425,0.525,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7495449149188762,-0.19188390065291705,-0.2457335682446158,0.4517854748603352,0.411905,0.560606,0.06247601302292274,0.08507977267394876,0.13467802486072616,0.0872892,0.119835,0.145703,0.295448,0.346172,0.38171,0.366056,0.517404,0.516573,0.515188,0.513252,0.510767,0.507734,0.504158,0.500042,0.49539,0.490208,0.484501,0.478275,0.273131,0.386059,0.385439,0.384406,0.382961,0.381106,0.378844,0.376175,0.373104,0.369633,0.365767,0.361508,0.356863,0.323051,0.456619,0.455885,0.454664,0.452955,0.450761,0.448085,0.444929,0.441296,0.437191,0.432618,0.427581,0.422087,-0.815845,-0.755592,0.591502,-0.128495,0.17531,-0.113016,0.42743609344026534
2993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6246874184341032,0.14970675437033198,0.5879887165564316,0.2387,0.21279050000000002,0.29545466666666664,0.0012439145685659535,0.0013970254699027607,0.002149266321224312,0.00186807,0.00203431,0.00233489,0.0432212,0.0451033,0.0483207,0.303473,0.428946,0.428257,0.427109,0.425504,0.423444,0.420929,0.417965,0.414552,0.410696,0.4064,0.401668,0.396507,0.101075,0.142865,0.142636,0.142253,0.141719,0.141032,0.140195,0.139208,0.138071,0.136787,0.135356,0.13378,0.132061,0.273639,0.386777,0.386156,0.385121,0.383673,0.381815,0.379548,0.376875,0.373798,0.370321,0.366447,0.362181,0.357527,-0.999828,-0.999963,0.99992,0.794251,0.855858,0.664608,0.42262976734945945
2994,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18818883715447635,-0.7364240234596503,0.20894010725047898,0.22821843575418996,0.1846155,0.256,0.0023569368282154485,0.0020064391668187386,0.005801568394805387,0.00324817,0.00276331,0.00530539,0.0569927,0.0525672,0.0728381,0.1309,0.185021,0.184724,0.184229,0.183536,0.182648,0.181563,0.180284,0.178812,0.177149,0.175296,0.173255,0.171029,0.331922,0.469157,0.468403,0.467148,0.465392,0.463138,0.460389,0.457146,0.453413,0.449196,0.444497,0.439322,0.433677,0.129446,0.182967,0.182673,0.182183,0.181499,0.18062,0.179547,0.178283,0.176827,0.175182,0.17335,0.171332,0.16913,0.999727,-0.99939,-0.999305,-0.599274,-0.278807,0.593805,0.41504433186928036
2995,0.005,0.97,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.91,0.02,0.005,0.0,0.0,0.0,0.0,-0.07847443356431393,-0.7354770506942306,0.339188785874515,0.17480614525139665,0.154762,0.19589733333333334,0.03137708787820517,0.029342657524961548,0.04629007888321391,0.0430831,0.0861716,0.0568428,0.207565,0.29355,0.238417,0.18321,0.258959,0.258543,0.25785,0.256881,0.255637,0.254119,0.252329,0.250269,0.247941,0.245348,0.242491,0.239375,0.387793,0.548128,0.547248,0.545781,0.54373,0.541097,0.537884,0.534095,0.529735,0.524807,0.519317,0.513271,0.506676,0.284311,0.401861,0.401215,0.40014,0.398636,0.396706,0.39435,0.391573,0.388376,0.384763,0.380738,0.376305,0.37147,0.82535,-0.75762,-0.952225,-0.0580884,0.479994,0.474845,0.4259418092930654
2996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3092953548484874,0.009945887270547446,0.8611866870769911,0.2852100558659218,0.3189655,0.22690066666666667,0.007098553819018506,0.005637888109700461,0.0035219547464335702,0.00914283,0.00722468,0.00354156,0.0956181,0.0849981,0.059511,0.202751,0.28658,0.286119,0.285352,0.28428,0.282903,0.281224,0.279243,0.276963,0.274386,0.271516,0.268355,0.264907,-0.125596,-0.177525,-0.177239,-0.176764,-0.1761,-0.175247,-0.174207,-0.17298,-0.171567,-0.169971,-0.168193,-0.166235,-0.164099,0.330038,0.466494,0.465745,0.464497,0.462751,0.46051,0.457776,0.454552,0.45084,0.446647,0.441974,0.436829,0.431216,-0.761523,-0.999262,0.7688,0.295996,0.524913,0.0426691,0.41771633649897
2997,0.005,0.08,0.535,0.355,0.025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.49,0.475,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.16600038730645203,-0.7588224810848468,-0.0016033368955126169,0.23075027932960893,0.17454550000000002,0.23636333333333334,0.08534921192751192,0.03396419353997757,0.0641375218991296,0.112823,0.0504201,0.07115,0.335891,0.224544,0.26674,0.319964,0.452255,0.451528,0.450318,0.448626,0.446453,0.443802,0.440676,0.437079,0.433013,0.428483,0.423495,0.418053,0.349309,0.493733,0.49294,0.491619,0.489771,0.487399,0.484505,0.481093,0.477165,0.472726,0.467781,0.462335,0.456394,0.276872,0.391346,0.390717,0.38967,0.388206,0.386326,0.384032,0.381327,0.378214,0.374695,0.370776,0.366459,0.36175,-0.748999,-0.1145,-0.00205325,0.546526,-0.161585,-0.244485,0.4215850640685125
2998,0.345,0.225,0.22,0.08,0.08,0.015,0.03,0.0,0.005,0.0,0.72,0.09,0.08,0.035,0.015,0.04,0.02,0.0,0.0,0.0,0.045,0.26,0.305,0.245,0.095,0.045,0.005,0.0,0.0,0.0,-0.13748621273227865,-0.7277214328532314,0.181077125995244,0.304868156424581,0.3729165,0.27971,0.32376152933141483,0.5176008237962407,0.2239986651959103,0.490722,0.741262,0.217517,0.700516,0.860966,0.466387,0.508924,0.719342,0.718186,0.716261,0.71357,0.710114,0.705898,0.700926,0.695203,0.688736,0.681531,0.673597,0.664941,0.562616,0.795233,0.793955,0.791827,0.788852,0.785031,0.78037,0.774874,0.768547,0.761398,0.753433,0.744662,0.735093,0.418215,0.591129,0.59018,0.588598,0.586386,0.583546,0.580081,0.575996,0.571293,0.565978,0.560058,0.553538,0.546425,0.369001,0.0639037,-0.484581,0.297592,0.220812,-0.224045,0.5610216412076925
2999,0.695,0.045,0.05,0.11,0.09,0.01,0.0,0.0,0.0,0.0,0.525,0.145,0.215,0.1,0.01,0.005,0.0,0.0,0.0,0.0,0.325,0.175,0.295,0.18,0.02,0.005,0.0,0.0,0.0,0.0,-0.6404179541799628,-0.22723620044391882,-0.06821948800893433,0.3080608938547486,0.2863635,0.252,0.47923162103560085,0.24262950024766025,0.2871970041063765,0.593113,0.320505,0.27114,0.770138,0.566132,0.520711,0.513121,0.725274,0.724109,0.722168,0.719454,0.71597,0.711719,0.706706,0.700936,0.694416,0.687152,0.679152,0.670425,0.459897,0.650044,0.649,0.647261,0.644828,0.641706,0.637896,0.633402,0.628231,0.622387,0.615876,0.608706,0.600884,0.446977,0.631783,0.630768,0.629078,0.626714,0.623679,0.619976,0.615609,0.610583,0.604903,0.598575,0.591606,0.584004,0.839314,0.476797,0.658018,0.771236,0.486967,0.672576,0.4981623759981688
3000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4674519445309803,-0.465133742689111,-0.47456989092029384,0.3388,0.264865,0.3875,0.0038899549767589903,0.0019373419536484267,0.006505547779497779,0.00502528,0.00283051,0.00615109,0.0708892,0.0532025,0.0784289,0.261186,0.369174,0.368581,0.367593,0.366212,0.364438,0.362275,0.359723,0.356786,0.353467,0.34977,0.345698,0.341255,0.265692,0.375544,0.37494,0.373935,0.37253,0.370726,0.368525,0.365929,0.362942,0.359565,0.355804,0.351662,0.347143,0.243368,0.343991,0.343438,0.342518,0.34123,0.339578,0.337562,0.335184,0.332447,0.329355,0.32591,0.322115,0.317976,0.999921,0.999589,0.999775,0.304738,-0.768807,-0.361992,0.40537251294542404
3001,0.67,0.075,0.075,0.1,0.055,0.02,0.005,0.0,0.0,0.0,0.52,0.225,0.155,0.07,0.025,0.005,0.0,0.0,0.0,0.0,0.33,0.175,0.295,0.17,0.01,0.02,0.0,0.0,0.0,0.0,-0.6360994872399364,-0.2431314096852065,-0.057356766696511956,0.2868793296089385,0.2375,0.26666666666666666,0.4861104296105722,0.23281563648687398,0.28153613703988656,0.590942,0.318142,0.260454,0.768727,0.56404,0.510347,0.502339,0.710035,0.708894,0.706994,0.704338,0.700927,0.696765,0.691857,0.686208,0.679825,0.672714,0.664882,0.656338,0.453455,0.640939,0.639909,0.638194,0.635796,0.632717,0.62896,0.62453,0.619431,0.613669,0.60725,0.60018,0.592468,0.422599,0.597325,0.596365,0.594767,0.592532,0.589662,0.586161,0.582032,0.57728,0.57191,0.565928,0.559339,0.552152,0.872589,0.483435,0.545259,0.810947,0.513944,0.556068,0.4911789729171795
